Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Italy,ITA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,1599999.998,4838617.656,5137937.53,6851829.339,7682274.572,13856885.46,20132059.24,14728017.8,18866592.51,92689942.32,95685878.39,74419832.35,68257187.81,66568347.85,66776035.71,63849720.83,79837157.86,100499162.9,113099275.7,110083242.6,1043013006,247973083.5,238930126.1,234137657,322492764.5,462503766,381868067.6,490146606.5,475885109.7,1499788959,1317491032,1299572654,1934458498,2458542813,2901080104,3223190261,3703823202,4285997615,3969313814,3270322889,3641187901,4030909756,4099330835,3740046421,3334403884,3056197544,3416805256,4359808611,4941537839,
Italy,ITA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.20024342,0.210764161,0.233358104,0.248608623,0.258246722,0.269701187,0.28729965,0.293304498,0.292982103,0.298846867,0.311996332,0.321757432,0.327615655,0.329389408,0.316698785,0.308073909,0.308586924,0.291760241,0.296138666,0.290140643,0.281607288,0.271388784,0.264309064,0.255377,0.251699341,0.247835035,0.237266381,0.240729515,0.234717723,0.238165694,0.238464463,0.238419533,0.23457329,0.231742818,0.224362686,0.230435837,0.225093434,0.223465277,0.224419615,0.221754933,0.21780448,0.21353307,0.21406226,0.221199272,0.22071224,0.218650791,0.212972408,0.206869382,0.201886011,0.191409813,0.189952105,0.185190019,0.177198956,0.168722373,0.156560282,,,,,
Italy,ITA,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200305034,0.200267294,0.197036532,0.194658997,0.188459844,0.193561161,0.189073657,0.18770604,0.188507663,0.186269388,0.182951092,0.179363199,0.179807707,0.185802644,0.185393548,0.183661975,0.178892255,0.173765844,0.169579919,0.160780137,0.159555694,0.155555644,0.148843323,0.141723174,0.131507279,,,,,
Italy,ITA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395716188,0.38269986,0.368136218,0.355277009,0.336771388,0.338783606,0.325360976,0.317036618,0.309131275,0.303321496,0.292168399,0.281840927,0.276035765,0.280189863,0.278261869,0.27102275,0.249029108,0.232141327,0.213993945,0.196200746,0.194371574,0.183139922,0.17007519,0.157868366,0.145624676,,,,,
Italy,ITA,CO2 emissions (kt),EN.ATM.CO2E.KT,109357.274,124549.655,146456.313,164780.312,175957.328,189767.25,214248.142,234427.643,249495.346,270008.544,296740.974,311588.657,328970.237,354320.208,359406.337,342310.783,367312.389,356175.71,373234.594,387466.221,388969.691,378020.029,369681.271,361364.515,367649.753,372134.494,366454.311,383670.876,389780.098,408907.17,417550.289,423894.199,420535.227,411917.777,407378.031,430483.798,425830.375,430487.465,440153.677,441998.178,450564.29,450347.937,452610.476,468349.24,473970.751,473384.031,469346.664,462676.391,447186.983,401591.505,405361.181,397994.178,369468.585,345317.723,320411.459,,,,,
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.178444772,2.46455581,2.878496387,3.215100133,3.405053435,3.641502446,4.079440621,4.431482557,4.686612774,5.043311221,5.513392312,5.762318227,6.049321454,6.471435784,6.521514722,6.174325442,6.592316217,6.365348831,6.646489957,6.880001916,6.892484981,6.690421638,6.537992115,6.388587127,6.498251684,6.575619372,6.47489765,6.778406129,6.883012515,7.215357675,7.361704582,7.468379928,7.404168932,7.248012993,7.16667249,7.573033273,7.48906561,7.566965198,7.734648761,7.765755082,7.912673166,7.904432663,7.932323042,8.17175128,8.216487201,8.166090128,8.072145596,7.917347216,7.60176497,6.795651486,6.83837457,6.702557614,6.205413858,5.732941879,5.270866786,,,,,
Italy,ITA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,15.78360855,20.03699137,21.86833283,19.43375481,23.4670704,23.28862974,24.49546183,26.31047418,26.25484325,27.00602214,25.46156367,26.18389215,26.3779656,28.17111843,29.44976004,29.18848994,31.00482668,30.71856107,31.91187343,32.05483324,33.89448792,34.49960963,34.87962936,34.64477949,33.48933805,33.51563185,34.33866597,35.31261204,35.31497137,36.06156726,36.83886049,35.79302529,35.83169138,35.23540785,36.3232729,37.40585565,36.52145513,36.7957922,36.7928882,35.29454023,36.36363636,35.51397419,37.19617852,36.94201694,39.19055575,38.94282396,40.00801675,40.65119862,40.46974857,38.40619379,39.06453341,39.57449025,39.27928419,36.32645804,35.56035157,,,,,
Italy,ITA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,11.05559654,10.28706021,9.156463607,8.271764287,8.136045348,7.650241546,7.399103139,7.386319198,8.111643493,8.283083442,7.444205531,8.047451483,8.807169689,9.235800629,10.32129047,12.33007317,13.89779069,14.06053742,13.93075396,13.14178095,13.44168639,13.35667931,14.29478341,14.26657872,16.58604215,16.80987761,16.28591156,17.24490576,18.07910136,20.6411981,21.39250178,22.40888604,22.3908058,23.32481684,22.78991476,23.75675077,24.77674919,25.26427872,26.60312753,28.79436508,29.45226662,29.54702755,29.20082963,31.11180708,31.90177404,34.18233367,33.76461029,34.41861571,35.60504801,36.4443227,38.45290973,36.72305453,38.03384447,38.06135777,36.24523616,,,,,
Italy,ITA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,12090.099,12812.498,13410.219,13630.239,14315.968,14517.653,15852.441,17315.574,20238.173,22365.033,22090.008,25074.946,28972.967,32724.308,37095.372,42207.17,51048.307,50080.219,51994.393,50919.962,52284.086,50490.923,52845.137,51554.353,60978.543,62555.353,59680.425,66163.681,70468.739,84403.339,89324.453,94989.968,94161.226,96079.067,92841.106,102268.963,105506.924,108759.553,117094.644,127270.569,132701.396,133064.429,132166.014,145711.912,151205.078,161813.709,158473.072,159246.809,159221.14,146357.304,155873.169,146155.619,140523.107,131432.614,116133.89,,,,,
Italy,ITA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,56.12299645,58.25114088,62.19484714,65.15711234,69.58777926,70.80772947,72.58754664,72.00957312,72.86075428,73.73017166,75.90766417,76.9992115,77.26031367,77.34517304,75.82006101,73.73405178,72.733535,71.7749408,71.43011534,71.43654827,69.64637561,68.51397363,66.85149733,68.00243544,63.4097687,62.30070357,64.27106161,63.40176626,63.54356784,61.78997399,60.52587668,60.44707043,61.70682153,62.77341072,62.57369951,61.56021602,61.30548977,60.81434473,59.18720997,56.89846848,55.67022056,54.76219557,54.74041546,52.23927341,50.04603375,48.36358284,47.68735546,46.69144746,45.7748731,47.03191344,44.05706377,43.9862163,41.73093147,43.72776604,44.93745494,,,,,
Italy,ITA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,61374.579,72551.595,91088.28,107366.093,122444.797,134369.881,155517.47,168810.345,181784.191,199077.763,225249.142,239920.809,254163.437,274049.578,272502.104,252399.61,267159.285,255644.905,266601.901,276792.494,270903.292,258996.543,247137.465,245736.671,233125.858,231842.408,235524.076,243254.112,247680.181,252663.634,252725.973,256231.625,259498.922,258574.838,254911.505,265006.756,261057.397,261798.131,260514.681,251490.194,250830.134,246620.418,247760.855,244662.24,237203.562,228945.478,223819.012,216030.304,204699.274,188876.169,178590.234,175062.58,154182.682,150999.726,143984.755,,,,,
Italy,ITA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,42.35639753,40.50554871,38.3648278,38.76443101,36.70199344,37.35276968,35.02936466,33.55294797,33.77069391,31.73828125,33.33454718,32.08779813,31.22736025,30.59214538,31.00419547,28.32081782,28.14392277,28.38150811,24.81738873,24.82758621,23.98795113,23.23395888,22.04791367,21.20617361,21.05478691,20.68259585,19.29947256,19.03251606,19.33733297,19.44516666,19.01153382,18.01112656,17.56973971,17.19182735,17.84185211,17.08314629,16.80233142,17.19264134,16.68893153,17.21743295,17.44902572,16.86901871,16.37943146,17.17475794,15.01055223,14.56465999,13.7531733,13.71731545,13.28544106,11.26665103,11.68440124,11.72625713,11.81461073,11.27015173,11.19452003,,,,,
Italy,ITA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,3.940836795,3.672714462,3.505028955,2.982407916,2.630582892,2.524781341,2.359850507,2.332403578,2.205882353,1.95719401,1.758858017,1.880400968,1.804653591,1.716672765,1.807974405,1.83315454,1.717127395,1.831744218,1.792104096,1.862634257,1.711615337,1.691582569,1.703662434,1.742647277,1.71702694,1.842482379,1.844566833,1.897459941,2.00436324,2.183973792,2.281075805,2.168649874,2.247744478,2.484715473,2.547703367,2.4614694,2.42940408,2.335726393,2.288018265,2.19348659,2.050867217,2.061610246,2.01845174,1.976950554,1.934576152,1.959194407,1.946287801,1.873838764,1.856603069,2.103699069,1.969940545,1.958282336,1.975012276,2.107041252,2.227018235,,,,,
Italy,ITA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,18.84307568,17.21860137,17.89850655,19.84606927,18.07973757,18.04664723,19.7170315,19.80859863,19.8397323,21.47623698,22.61388879,23.20082959,23.80315243,22.68569338,22.09712958,23.3167161,22.34020769,20.70863537,22.51367736,21.3821368,20.36484432,19.96356591,19.7431311,20.39135219,21.24199257,20.6533501,20.4184515,19.51791279,18.58740115,17.82798606,17.1979758,18.8121362,17.6604791,17.7013116,15.64564723,16.39732655,16.95558235,16.2005185,16.68407374,17.45929119,16.45690086,17.35466362,16.14058914,16.54797475,16.60218079,17.5933028,16.63029439,15.50278697,16.89368848,19.07666641,19.42636964,18.32504362,18.97266627,20.45400664,18.06637265,,,,,
Italy,ITA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,25.51807391,24.24260268,21.78071559,19.88828556,15.80110037,16.10434783,14.79478314,15.01978758,13.13824627,12.19714255,11.08969131,9.863365148,8.859560143,8.309529723,8.820438522,8.948140848,8.435912027,8.813960671,9.530172329,10.36502844,11.55619243,12.64756953,13.49329948,12.31924501,14.87946219,15.97426145,14.55275034,14.50950032,13.52945604,12.76567124,13.30411796,12.34288087,10.99920649,9.812963474,10.63163296,10.77738215,10.01420883,10.01575876,10.18570203,10.09756583,10.56889395,11.28319125,11.46174288,12.00751644,13.28092965,13.20985646,13.46802925,13.76522711,13.82135155,12.01479249,13.2572845,15.14087751,16.69296809,14.8743217,15.48691303,,,,,
Italy,ITA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,27905.87,30194.078,31899.233,32771.979,27803.194,30560.778,31697.548,35210.534,32779.313,32933.327,32907.658,30733.127,29145.316,29442.343,31701.215,30630.451,30986.15,31393.187,35569.9,40160.984,44950.086,47810.346,49882.201,44517.38,54704.306,59445.737,53329.181,55668.727,52735.127,52199.745,55551.383,52320.756,46255.538,40421.341,43310.937,46394.884,42643.543,43116.586,44832.742,44631.057,47619.662,50813.619,51877.049,56237.112,62947.722,62533.351,63211.746,63688.456,61807.285,48250.386,53739.885,60259.811,61675.273,51363.669,49621.844,,,,,
Italy,ITA,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,19.07608145,18.56614409,18.35568424,18.973337,19.1206157,18.78717201,18.39295248,18.00038473,17.93325114,17.82226563,16.82750082,16.64707916,16.78360474,16.8374192,15.64094051,17.34397678,16.79391546,18.35654345,18.96791365,19.86998304,20.04391645,20.611283,21.62273114,22.00909983,22.49393044,23.30593981,24.09884314,24.24225709,24.7586583,24.47870626,24.67312286,25.21763767,26.68775277,27.38935047,27.64152439,26.64970821,27.29122701,27.47781434,27.54365937,27.83524904,27.67719065,28.20073323,28.26769072,27.35829982,27.25993669,26.93782735,27.66222776,28.2548602,27.49685124,29.14678971,27.85220342,28.41592667,27.95569862,29.84234234,32.95486535,,,,,
Italy,ITA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.740816301,2.767023753,2.858349747,2.871334821,2.787073403,2.766126242,2.850613757,2.856221589,2.759383375,2.752148129,2.721026928,2.956325578,2.949826753,2.974569236,2.947968083,2.93166884,2.911726901,2.887853709,2.9571952,2.940118943,2.972914001,2.952614785,2.963002717,2.898811625,2.883346106,2.877970438,2.801108801,2.815822303,2.79479516,2.811789323,2.849080286,2.822865584,2.818123619,2.774900279,2.779432635,2.705257857,2.678344483,2.669685765,2.655265541,2.62595101,2.626879457,2.616823545,2.611664742,2.579036274,2.592006875,2.540254415,2.54176772,2.513781482,2.462057217,2.367888234,2.333447536,2.369730598,2.290414152,2.22252487,2.183019967,,,,,
Italy,ITA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,,,,,,3718399996,4072271906,4825055309,5645452328,5980070103,7156605312,7131489855,9416693009,11850629333,15239947703,17339950737,15157601912,15932658244,16619865060,16688402268,18207121880,21876683316,27137766084,27113567994,28710377436,45146496902,41787570052,53039648401,48384378868,50503310611,56481276358,60069524432,61394246348,62860814886,59844963702,58656320748,59657701007,62160658841,73205339037,86286547814,90799813886,1.01E+11,1.15E+11,1.14E+11,95929513724,99776029819,1.10E+11,1.08E+11,1.11E+11,1.14E+11,97356178580,1.00E+11,1.12E+11,1.22E+11,
Italy,ITA,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,3406399997,3632219012,4133763714,5201521626,5844443037,6699194174,6071967188,7450984904,8929952163,11241403700,14073370204,12723604510,13133591140,12616837508,13372590009,14624403151,18859334800,24204346276,26431070240,29604921795,43136975067,40549218898,53829816569,44931316616,44718064345,49107941360,51423313145,53219609921,58457641901,59784067301,57728114009,59933593554,64777307440,76970739189,85893016631,93099468087,1.04E+11,1.26E+11,1.30E+11,1.08E+11,1.11E+11,1.18E+11,1.07E+11,1.09E+11,1.15E+11,1.01E+11,1.03E+11,1.15E+11,1.24E+11,
Italy,ITA,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,975.0257472,1046.415105,1143.605129,1266.350581,1353.314491,1446.739592,1573.202079,1693.254317,1823.39875,1934.814463,2072.912767,2152.773938,2295.493059,2457.726839,2537.285386,2476.362214,2710.457936,2776.818135,2891.044192,3040.959609,3104.854578,3096.934737,3132.771223,3134.392335,3304.327409,3391.669627,3490.343116,3662.666562,3825.917783,4007.179517,4144.907442,4224.740106,4310.537968,4303.645312,4439.319253,4597.892598,4658.700157,4791.285246,4955.721944,5079.492406,5299.856479,5406.491722,5539.703837,5652.519542,5687.997573,5731.101557,5833.467297,5804.325964,5757.960611,5368.390567,5493.711037,5514.803615,5397.741477,5159.183655,5002.40668,,,,,
Italy,ITA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.772102161,3.831551024,3.658668815,3.594458367,3.457359668,3.23994479,3.748657598,3.611515277,3.504471423,3.477721417,3.629309161,3.396546159,2.843293949,2.671697379,2.880817623,2.734294612,2.356242621,2.261181634,2.201375932,2.136883446,2.158343962,1.938486985,1.936466732,1.883859219,1.932797435,1.762539989,1.949760449,1.969317976,1.990632319,1.54551819,1.538374924,1.510650083,1.601936515,1.728366971,1.565970097,1.548676295,1.748552619,1.867161007,2.072105813,2.295037704,2.474614823,2.772036161,3.169724572,3.561573016,3.899221373,4.1679019,4.433343842,4.833853521,5.275462719,6.97695389,8.651718863,12.35331684,16.93519633,20.57525121,22.34103755,22.50587792,,,,
Italy,ITA,"Employers, female (% of female employment) (modeled ILO estimate)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.162000179,4.15199995,4.126999855,4.173999786,4.179999828,4.165999889,4.171999931,4.172999859,4.179999828,4.212999821,4.203000069,4.188000202,4.195000172,4.243999958,3.900000095,3.989000082,3.927000046,3.862999916,3.683000088,3.631000042,3.663000107,3.828000069,4.092999935,3.752000093,4.085000038,4.025000095,3.707000017,3.530999899,3.523999929
Italy,ITA,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.515000343,9.482000351,9.451999664,9.407999992,9.359000206,9.343999863,9.300999641,9.274000168,9.255000114,9.204999924,9.218000412,9.211999893,9.197999954,9.211000443,9.277000427,9.159000397,9.076999664,8.960000038,8.831000328,8.793999672,8.748000145,8.597999573,8.93900013,8.652000427,8.42800045,8.237999916,7.925000191,7.899000168,7.894999981
Italy,ITA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.677000046,7.645999908,7.625999928,7.587999821,7.546000004,7.512000084,7.477000237,7.443999767,7.409999847,7.366000175,7.335000038,7.31400013,7.295000076,7.272999763,7.176000118,7.119999886,7.037000179,6.915999889,6.755000114,6.697000027,6.666999817,6.618999958,6.914000034,6.598999977,6.614999771,6.477000237,6.15500021,6.06400013,6.052999973
Italy,ITA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,26.62006971,26.58107222,31.03017824,30.00985502,30.1616119,33.88777012,35.73074808,38.57083276,,,,,,46.14674486,46.99083894,42.42000325,43.31060581,43.24296827,44.07992932,47.07960366,48.12942627,45.87712649,48.15059694,47.3847343,45.32976527,41.63616457,40.65414656,39.5021268,40.22630141,39.47872515,39.54138444,38.88140278,39.1570151,39.66118602,39.31015324,40.70069269,43.99330508,42.76533294,42.02435558,43.33839564,43.78585837,43.6733166,43.72282683,43.26847627,42.80543761,42.56122646,
Italy,ITA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,15.1635376,15.58005479,16.31352569,16.10544751,18.5240187,18.73225499,20.0447037,21.37967467,21.67875653,22.38522899,20.18609939,21.66535035,21.11997189,20.3329151,21.00461609,21.11259291,18.70392111,17.98405073,17.57798803,18.51665852,18.25943754,17.03600937,17.47918991,20.39909603,21.87108841,24.67248952,23.70468222,24.14979055,24.06295229,23.20074169,25.6277321,25.64901167,24.40746734,23.30219291,24.00982842,24.60109238,26.17348843,27.36104225,26.86277469,22.39916173,25.07404985,26.87246347,28.37924284,28.63324308,29.10882819,29.71598237,29.33129298,30.84240728,31.45343656,
Italy,ITA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,17091201743,19360731120,23595919038,28051127586,36624691172,42080787107,44720929045,54993696130,68128599214,87848407072,95626389206,92401520823,89910963168,89613086989,91524572183,95240651977,1.20E+11,1.45E+11,1.56E+11,1.70E+11,2.17E+11,2.13E+11,2.33E+11,2.18E+11,2.42E+11,2.90E+11,3.12E+11,3.01E+11,3.06E+11,2.90E+11,2.93E+11,2.99E+11,3.12E+11,3.68E+11,4.33E+11,4.57E+11,5.11E+11,6.06E+11,6.49E+11,4.94E+11,5.36E+11,6.18E+11,5.93E+11,6.13E+11,6.29E+11,5.47E+11,5.52E+11,6.06E+11,6.56E+11,
Italy,ITA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,98731065650,1.06E+11,1.15E+11,1.22E+11,1.31E+11,1.33E+11,1.49E+11,1.65E+11,1.82E+11,1.97E+11,1.80E+11,1.93E+11,1.90E+11,1.97E+11,2.12E+11,2.20E+11,2.24E+11,2.33E+11,2.45E+11,2.66E+11,2.82E+11,2.77E+11,2.97E+11,3.24E+11,3.55E+11,4.00E+11,4.05E+11,4.26E+11,4.37E+11,4.33E+11,4.85E+11,4.98E+11,4.84E+11,4.77E+11,5.07E+11,5.23E+11,5.67E+11,6.02E+11,5.83E+11,4.79E+11,5.35E+11,5.64E+11,5.76E+11,5.78E+11,5.93E+11,6.18E+11,6.30E+11,6.67E+11,6.79E+11,
Italy,ITA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,15.50361534,13.8645759,12.09944454,11.99919932,10.92864297,10.55523378,8.724041338,8.751175606,8.532045251,8.815844981,9.01223143,8.40241857,7.870105351,8.388451536,7.636255008,7.69191282,6.91483515,7.740681938,7.016994347,7.438306872,7.426235744,6.744113144,6.90035198,7.454493863,6.699923826,6.530334416,6.566874671,6.303009088,6.301326747,6.877683612,7.070835686,6.881361252,6.735555901,6.55260566,6.559740186,6.377571273,6.414697423,6.693637549,6.099105434,6.303964691,6.716671065,6.798892874,6.461862486,6.508188873,6.34882579,6.287008863,6.785163318,8.097960626,7.887715648,7.723915308,7.972371338,8.198652592,8.272350924,8.701784181,8.956216299,8.99327965,8.99966809,
Italy,ITA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,16.92643157,20.83276882,20.9654551,24.45263818,23.56529576,21.46633931,21.3518117,20.07019161,19.04987819,21.72753584,22.62482003,22.54913523,17.10284453,19.3781585,17.23136262,17.60573179,17.50270728,15.8226872,13.12987798,12.30602411,13.91925944,14.41301942,13.07513726,14.286526,15.06610625,14.56453679,13.72852108,13.08469967,12.23484002,13.22588749,12.83861096,13.4252368,12.7288734,11.58462283,11.78600047,11.05208534,10.75237837,10.20666685,8.6100555,8.862779074,9.166912104,9.451277321,9.057174056,8.664695117,8.179800487,8.241727119,8.478819952,10.23552178,9.177420899,9.271954214,9.777142421,10.5275574,10.96982941,10.94915463,11.14074152,10.70579339,9.981843175,
Italy,ITA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,70.57,71.94,71.64,75.25,78.19,80.51,85.5,82.27,85.1,85.5,85.08,79.52,87.5,88.47,89.5,85.92,87.99,90.06,96.66,101.39,97,94.19,104.87,94.98,95.78,95.52,100.16,93.31,96.11,89.54,99.68,100.59,96.74,96.76,94.78,97.29,95.39,95.97,102.9,98.8,97.95,94.78,92.72,103.37,100.42,96.2,94.9,98.68,101.4,98.22,96.32,92.67,91.5,87.83,93.4,92.59,,,
Italy,ITA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.55042838,0.440426357,0.463431743,0.383551834,0.298324847,0.283059865,0.048610213,0.438295875,0.151613403,0.105511219,0.121141548,0.261063893,0.143979154,0.269705009,0.299890293,0.23590799,-0.023892557,0.519802649,0.761482658,0.23598083,0.545262645,0.192851089,0.236224937,0.35108519,0.200920878,0.412363938,0.270410349,0.296910143,0.207870545,0.55444381,1.151655738,1.27488632,1.356669002,1.243397304,1.114709532,1.979089739,2.925966858,2.984923085,-0.396087837,0.757889695,0.465342941,1.503735448,0.001672245,0.912122176,0.788869272,0.724627962,1.36793234,0.56916986,1.900953844,
Italy,ITA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,-509919999.5,-142970444.9,-452238082.9,-396202033.7,-392210320.1,-301212408.5,50689880.14,-568438393.4,-318643131.8,123187841.4,161118651.9,273261744.7,345749571.5,828615354.9,567836894,673853049,2605984591,-2101110972,-2097581266,-50705837.94,1005044783,5209240508,1170141468,3487994303,3038264200,2157553236,5158060152,6714677949,9814894093,-6679306476,-6680942868,1491397213,-5733738821,-17427335597,-5785237060,15534668075,1965501866,54017799729,77206581819,1760503505,20798672662,17407273695,6761814775,742935955.5,3443516887,2437791009,-11593838477,676832040.6,224517518.8,
Italy,ITA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,624159999.4,549089964.6,673181132.5,673103003.1,595350461,644515567.9,109235548,1129034015,477670644.8,415373573,578156245,1124409633,615183541.1,1194907475,1313182672,1066817196,-153004673.1,4188118187,6789447589,2191462724,6440765876,2403349144,3118551015,3738910088,2208555823,4843882770,3548937154,3687266506,2640065101,6941768225,13172981900,14878086499,17239360005,19572886734,20100742902,36762073075,56995485107,65975535145,-9501579210,16607196345,9930501391,34465481830,34901033.01,19531411962,17032744039,13303439230,25656663795,11138429977,39613297744,29220591590
Italy,ITA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.100744902,0.325749426,0.152101741,0.157785471,0.101791727,0.15077269,0.071167393,0.217625639,0.050475579,0.136802809,0.15490087,0.324509432,0.224899282,0.456733475,0.429566671,0.384918822,0.383046876,0.25902609,0.526224673,0.23052073,0.630347771,0.61085432,0.324861164,0.678609286,0.477323541,0.596038315,0.663427409,0.837596851,0.980664889,0.020963001,0.567570354,1.402682452,0.905369166,0.136227144,0.793746531,2.815405008,3.02686947,5.428843806,2.822331468,0.838299871,1.439907502,2.263215254,0.325658655,0.946879158,0.948355298,0.857352879,0.749842989,0.603699421,1.911786926,
Italy,ITA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,114239999.9,406119519.7,220943049.6,276900969.4,203140140.9,343303159.4,159925428.2,560595621.4,159027513,538561414.4,739274896.9,1397671377,960933112.6,2023522830,1881019566,1740670245,2452979918,2087007215,4691866323,2140756886,7445810659,7612589652,4288692483,7226904391,5246820023,7001436007,8706997306,10401944454,12454959194,262461749.5,6492039032,16369483712,11504637433,2144413897,14313051509,52296832525,58960986973,1.20E+11,67703684657,18369177793,30727883014,51872690976,6796746984,20275668546,20476260926,15740134968,14063904263,11814159887,39839044477,27635452012
Italy,ITA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.589753854,5.513221466,5.051432147,5.445189912,5.854116254,6.118575959,5.9692111,5.112583718,5.066317495,5.4357879,4.425487856,5.66943148,7.806007921,5.829724691,5.690788475,5.613404543,5.878401468,6.581644876,5.66128949,6.279346362,6.795687022,5.356672515,4.529629259,4.669831279,2.789261818,2.438157261,1.935444849,1.982257334,2.289326849,2.304151273,2.211071316,2.174554611,1.59308361,1.262210907,1.237706047,1.43494697,1.111574246,1.205070758,2.02581317,1.923370097,1.770405839,2.158159497,2.356103976,3.463436963,3.617373468,3.858581139,4.625272633,3.575383477,4.686042705,4.792215287,4.718732668,4.289276823,3.759572046,3.302391496,2.680054748,3.270185923,3.449771069,
Italy,ITA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,13.35212159,12.23376169,14.07474865,15.72969473,14.81566946,16.40462814,16.32945823,14.58261689,14.02334105,16.83626211,15.03285236,14.09558696,26.61559449,27.04485554,25.82123421,25.70906739,24.21533139,24.08967297,27.86193863,34.54203936,32.38590609,31.3366738,28.2729387,26.77608503,17.37502524,13.6354923,8.622169066,9.749373481,10.64729069,9.554134781,8.640954548,9.497755711,8.286335021,7.365523068,8.526387529,8.05487237,5.680623619,6.557173051,9.808192085,9.297184185,9.028153682,9.072993928,9.58285389,11.95667408,12.24629201,11.9359484,14.17692556,17.6978648,18.62730298,19.93866822,22.92577454,20.39788446,16.71545273,13.03025462,10.49040983,12.14926049,13.66573326,
